source,code,name,brand,normalized_name,unit,packing,size,capacity,price,price_after_promotion,promotion,url,note,crawl_date,product_key
kingfoodmart,thung-bia-hopfenwunder-dinkelacker-chai-5-330ml-24-chai-72705,Thùng bia Hopfenwunder Dinkelacker chai 5% 330ml (24 Chai),,thung bia hopfenwunder dinkelacker chai 5 330ml 24 chai,Thùng,24,,330ml,1250000,1250000,,https://kingfoodmart.com/bia-co-con/thung-bia-hopfenwunder-dinkelacker-chai-5-330ml-24-chai-72705,,2025-11-23,330ML_24
kingfoodmart,thung-bia-munich-lager-4-9-paulaner-500ml-24-lon,Thùng bia munich lager 4.9% Paulaner 500ml (24 lon),Paulaner,thung bia munich lager 4 9 paulaner 500ml 24 lon,Thùng,24,,500ml,1690000,1690000,,https://kingfoodmart.com/bia-co-con/thung-bia-munich-lager-4-9-paulaner-500ml-24-lon,,2025-11-23,PAULANER_500ML_24
kingfoodmart,bia-vang-hefeweizen-4-9-sanwald-lon-500ml-1-lon-71575,Bia vàng Hefeweizen 4.9% Sanwald lon 500ml (1 Lon),Sanwald,bia vang hefeweizen 4 9 sanwald lon 500ml 1 lon,Lon,1,,500ml,60000,60000,,https://kingfoodmart.com/bia-co-con/bia-vang-hefeweizen-4-9-sanwald-lon-500ml-1-lon-71575,,2025-11-23,SANWALD_500ML_1
kingfoodmart,loc-bia-blanc-kronenbourg-5-0-1664-lon-250ml-6-lon,Lốc bia Blanc Kronenbourg 5.0% 1664 lon 250ml (6 Lon),1664 Blanc,loc bia blanc kronenbourg 5 0 1664 lon 250ml 6 lon,Lon,1,,250ml,80000,80000,,https://kingfoodmart.com/bia-co-con/loc-bia-blanc-kronenbourg-5-0-1664-lon-250ml-6-lon,,2025-11-23,1664BLANC_250ML_1
kingfoodmart,thung-bia-brown-ale-5-9-gubernija-568ml-24-lon,Thùng bia brown Ale 5.9% Gubernija 568ml (24 Lon),,thung bia brown ale 5 9 gubernija 568ml 24 lon,Thùng,24,,568ml,1170000,1170000,,https://kingfoodmart.com/bia-co-con/thung-bia-brown-ale-5-9-gubernija-568ml-24-lon,,2025-11-23,568ML_24
kingfoodmart,thung-bia-premium-sapporo-5-500ml-12-lon-61474,Thùng bia Premium Sapporo 5% 500ml (12 Lon),Sapporo,thung bia premium sapporo 5 500ml 12 lon,Thùng,12,,500ml,365000,365000,,https://kingfoodmart.com/bia-co-con/thung-bia-premium-sapporo-5-500ml-12-lon-61474,,2025-11-23,SAPPORO_500ML_12
kingfoodmart,loc-bia-premium-sapporo-5-500ml-6-lon,Lốc bia Premium Sapporo 5% 500ml (6 Lon),Sapporo,loc bia premium sapporo 5 500ml 6 lon,Lon,6,,500ml,189000,189000,,https://kingfoodmart.com/bia-co-con/loc-bia-premium-sapporo-5-500ml-6-lon,,2025-11-23,SAPPORO_500ML_6
kingfoodmart,bia-blanc-kronenbourg-5-0-1664-lon-250ml-1-lon,Bia Blanc Kronenbourg 5.0% 1664 lon 250ml (1 Lon),1664 Blanc,bia blanc kronenbourg 5 0 1664 lon 250ml 1 lon,Lon,1,,250ml,15000,15000,,https://kingfoodmart.com/bia-co-con/bia-blanc-kronenbourg-5-0-1664-lon-250ml-1-lon,,2025-11-23,1664BLANC_250ML_1
kingfoodmart,bia-premium-sapporo-5-500ml-1-lon,Bia Premium Sapporo 5% 500ml (1 Lon),Sapporo,bia premium sapporo 5 500ml 1 lon,Lon,1,,500ml,34000,34000,,https://kingfoodmart.com/bia-co-con/bia-premium-sapporo-5-500ml-1-lon,,2025-11-23,SAPPORO_500ML_1
kingfoodmart,thung-bia-wheat-5-2-eibauer-hefeweizen-500ml-24-lon,Thùng bia Hefeweizen Wheat 5.2% Eibauer lon 500ml (24 Lon),,thung bia hefeweizen wheat 5 2 eibauer lon 500ml 24 lon,Thùng,24,,500ml,1070000,1070000,,https://kingfoodmart.com/bia-co-con/thung-bia-wheat-5-2-eibauer-hefeweizen-500ml-24-lon,,2025-11-23,500ML_24
kingfoodmart,thung-bia-ipa-0-5l-4-9-gubernija-lon-500ml-24-lon,Thùng bia IPA 0.5l 4.9% Gubernija lon 500ml (24 Lon),,thung bia ipa 0 5l 4 9 gubernija lon 500ml 24 lon,Thùng,24,,500ml,1170000,1170000,,https://kingfoodmart.com/bia-co-con/thung-bia-ipa-0-5l-4-9-gubernija-lon-500ml-24-lon,,2025-11-23,500ML_24
kingfoodmart,thung-bia-den-4-7-budvar-330ml-24-chai,Thùng bia đen 4.7% Budvar 330ml (24 chai),,thung bia en 4 7 budvar 330ml 24 chai,Thùng,24,,330ml,1050000,1050000,,https://kingfoodmart.com/bia-co-con/thung-bia-den-4-7-budvar-330ml-24-chai,,2025-11-23,330ML_24
kingfoodmart,thung-bia-ur-bock-7-2-feldschlob-500ml-24-lon,Thùng bia Urbock 7.2% Feldschlobchen lon 500ml (24 Lon),,thung bia urbock 7 2 feldschlobchen lon 500ml 24 lon,Thùng,24,,500ml,1080000,1080000,,https://kingfoodmart.com/bia-co-con/thung-bia-ur-bock-7-2-feldschlob-500ml-24-lon,,2025-11-23,500ML_24
kingfoodmart,thung-bia-pilsner-333-4-3-lon-cao-330ml-24-lon-63411,Thùng bia Pilsner 4.3% 333 lon cao 330ml (24 Lon),333,thung bia pilsner 4 3 333 lon cao 330ml 24 lon,Thùng,1,,330ml,329000,329000,,https://kingfoodmart.com/bia-co-con/thung-bia-pilsner-333-4-3-lon-cao-330ml-24-lon-63411,,2025-11-23,333_330ML_1
kingfoodmart,bia-pilsner-333-lon-cao-330ml-1-lon-63410,Bia Pilsner 333 4.3% lon cao 330ml (1 Lon),333,bia pilsner 333 4 3 lon cao 330ml 1 lon,Lon,1,,330ml,16000,16000,,https://kingfoodmart.com/bia-co-con/bia-pilsner-333-lon-cao-330ml-1-lon-63410,,2025-11-23,333_330ML_1
kingfoodmart,thung-bia-chill-4-6-sai-gon-lon-330ml-18-lon-65807,Thùng bia chill 4.6% Sài Gòn lon 330ml (18 Lon),Sài Gòn,thung bia chill 4 6 sai gon lon 330ml 18 lon,Thùng,1,,330ml,295000,295000,,https://kingfoodmart.com/bia-co-con/thung-bia-chill-4-6-sai-gon-lon-330ml-18-lon-65807,,2025-11-23,SÀIGÒN_330ML_1
kingfoodmart,thung-bia-dark-lager-5-0-feldschlobchen-500ml-24-lon,Thùng bia Dark Lager 5.0% Feldschlobchen lon 500ml (24 Lon),,thung bia dark lager 5 0 feldschlobchen lon 500ml 24 lon,Thùng,24,,500ml,1170000,1170000,,https://kingfoodmart.com/bia-co-con/thung-bia-dark-lager-5-0-feldschlobchen-500ml-24-lon,,2025-11-23,500ML_24
kingfoodmart,thung-bia-wheat-hefeweizen-4-8-gubernija-568ml-24-lon,Thùng bia Wheat Hefeweizen 4.8% Gubernija lon 568ml (24 Lon),,thung bia wheat hefeweizen 4 8 gubernija lon 568ml 24 lon,Thùng,24,,568ml,1170000,1170000,,https://kingfoodmart.com/bia-co-con/thung-bia-wheat-hefeweizen-4-8-gubernija-568ml-24-lon,,2025-11-23,568ML_24
kingfoodmart,bia-5-heineken-cao-330ml-1-lon,Bia 5% Heineken cao 330ml (1 lon),Heineken,bia 5 heineken cao 330ml 1 lon,Lon,1,,330ml,22000,22000,,https://kingfoodmart.com/bia-co-con/bia-5-heineken-cao-330ml-1-lon,,2025-11-23,HEINEKEN_330ML_1
kingfoodmart,loc-bia-5-heineken-cao-330ml-6-lon,Lốc bia 5% Heineken cao 330ml (6 lon),Heineken,loc bia 5 heineken cao 330ml 6 lon,Lon,6,,330ml,123000,123000,,https://kingfoodmart.com/bia-co-con/loc-bia-5-heineken-cao-330ml-6-lon,,2025-11-23,HEINEKEN_330ML_6
kingfoodmart,bia-dark-lager-5-0-feldschlobchen-500ml-1-lon,Bia Dark Lager 5.0% Feldschlobchen lon 500ml (1 Lon),,bia dark lager 5 0 feldschlobchen lon 500ml 1 lon,Lon,1,,500ml,58000,58000,,https://kingfoodmart.com/bia-co-con/bia-dark-lager-5-0-feldschlobchen-500ml-1-lon,,2025-11-23,500ML_1
kingfoodmart,bia-munich-wheat-5-5-paulaner-loc-500ml-1-loc-1,Thùng Bia munich wheat 5.5% Paulaner 500ml (24 Lon),Paulaner,thung bia munich wheat 5 5 paulaner 500ml 24 lon,Thùng,24,,500ml,1690000,1690000,,https://kingfoodmart.com/bia-co-con/bia-munich-wheat-5-5-paulaner-loc-500ml-1-loc-1,,2025-11-23,PAULANER_500ML_24
kingfoodmart,bia-crystal-cool-pack-4-6-tiger-lon-250ml-65196,Bia crystal cool pack 4.6% Tiger lon 250ML,Tiger,bia crystal cool pack 4 6 tiger lon 250ml,Lon,4,,250ml,16000,16000,,https://kingfoodmart.com/bia-co-con/bia-crystal-cool-pack-4-6-tiger-lon-250ml-65196,,2025-11-23,TIGER_250ML_4
kingfoodmart,loc-bia-danish-pilsner-5-0-carlsberg-330ml-6-lon,Lốc bia Danish Pilsner 5.0% Carlsberg 330ml (6 Lon),Carlsberg,loc bia danish pilsner 5 0 carlsberg 330ml 6 lon,Lon,6,,330ml,120000,120000,,https://kingfoodmart.com/bia-co-con/loc-bia-danish-pilsner-5-0-carlsberg-330ml-6-lon,,2025-11-23,CARLSBERG_330ML_6
kingfoodmart,bia-blanc-5-0-1664-330ml-1-lon,Bia Blanc 5.0% 1664 330ml (1 Lon),1664 Blanc,bia blanc 5 0 1664 330ml 1 lon,Lon,1,,330ml,22000,22000,,https://kingfoodmart.com/bia-co-con/bia-blanc-5-0-1664-330ml-1-lon,,2025-11-23,1664BLANC_330ML_1
kingfoodmart,bia-danish-pilsner-5-0-carlsberg-330ml-1-lon,Bia Danish Pilsner 5.0% Carlsberg 330ml (1 Lon),Carlsberg,bia danish pilsner 5 0 carlsberg 330ml 1 lon,Lon,1,,330ml,22000,22000,,https://kingfoodmart.com/bia-co-con/bia-danish-pilsner-5-0-carlsberg-330ml-1-lon,,2025-11-23,CARLSBERG_330ML_1
kingfoodmart,bia-strong-dark-6-7-eibauer-dunkel-500ml-1-lon,Bia Strong Dark 6.7% Eibauer Dunkel 500ml (1 Lon),,bia strong dark 6 7 eibauer dunkel 500ml 1 lon,Lon,1,,500ml,60000,60000,,https://kingfoodmart.com/bia-co-con/bia-strong-dark-6-7-eibauer-dunkel-500ml-1-lon,,2025-11-23,500ML_1
kingfoodmart,thung-bia-strong-dark-6-7-eibauer-dunkel-500ml-24-lon,Thùng bia Strong Dark 6.7% Eibauer Dunkel lon 500ml (24 Lon),,thung bia strong dark 6 7 eibauer dunkel lon 500ml 24 lon,Thùng,24,,500ml,1165000,1165000,,https://kingfoodmart.com/bia-co-con/thung-bia-strong-dark-6-7-eibauer-dunkel-500ml-24-lon,,2025-11-23,500ML_24
kingfoodmart,thung-bia-vi-lemon-radler-2-5-paulaner-lon-500ml-24-lon-72703,Thùng bia vị Lemon Radler 2.5% Paulaner lon 500ml (24 Lon),Paulaner,thung bia vi lemon radler 2 5 paulaner lon 500ml 24 lon,Thùng,24,,500ml,1690000,1690000,,https://kingfoodmart.com/bia-co-con/thung-bia-vi-lemon-radler-2-5-paulaner-lon-500ml-24-lon-72703,,2025-11-23,PAULANER_500ML_24
kingfoodmart,bia-vi-lemon-radler-2-5-paulaner-lon-500ml-1-lon-71256,Bia vị Lemon Radler 2.5% Paulaner lon 500ml (1 Lon),Paulaner,bia vi lemon radler 2 5 paulaner lon 500ml 1 lon,Lon,1,,500ml,72000,72000,,https://kingfoodmart.com/bia-co-con/bia-vi-lemon-radler-2-5-paulaner-lon-500ml-1-lon-71256,,2025-11-23,PAULANER_500ML_1
kingfoodmart,loc-bia-wheat-4-9-edelweiss-330ml-4-lon,Lốc bia Wheat 4.9% Edelweiss 330ml (4 lon),Edelweiss,loc bia wheat 4 9 edelweiss 330ml 4 lon,Lon,4,,330ml,85000,85000,,https://kingfoodmart.com/bia-co-con/loc-bia-wheat-4-9-edelweiss-330ml-4-lon,,2025-11-23,EDELWEISS_330ML_4
kingfoodmart,thung-bia-blanc-5-0-1664-330ml-24-lon,Thùng bia Blanc 5.0% 1664 330ml (24 Lon),1664 Blanc,thung bia blanc 5 0 1664 330ml 24 lon,Thùng,24,,330ml,405000,405000,,https://kingfoodmart.com/bia-co-con/thung-bia-blanc-5-0-1664-330ml-24-lon,,2025-11-23,1664BLANC_330ML_24
kingfoodmart,thung-bia-pale-wheat-5-0-feldschlobchen-500ml-24-lon,Thùng bia Pale Wheat 5.0% Feldschlobchen lon 500ml (24 Lon),,thung bia pale wheat 5 0 feldschlobchen lon 500ml 24 lon,Thùng,24,,500ml,1175000,1175000,,https://kingfoodmart.com/bia-co-con/thung-bia-pale-wheat-5-0-feldschlobchen-500ml-24-lon,,2025-11-23,500ML_24
kingfoodmart,thung-bia-4-4-pilsner-urquell-thung-24-x-500ml-24-lon,Thùng bia 4.4% Pilsner Urquell lon 500ml (24 Lon),Pilsner Urquell,thung bia 4 4 pilsner urquell lon 500ml 24 lon,Thùng,24,,500ml,1450000,1450000,,https://kingfoodmart.com/bia-co-con/thung-bia-4-4-pilsner-urquell-thung-24-x-500ml-24-lon,,2025-11-23,PILSNERURQUELL_500ML_24
kingfoodmart,bia-premium-5-sapporo-650ml-1-lon,Bia premium 5% Sapporo 650ml (1 Lon),Sapporo,bia premium 5 sapporo 650ml 1 lon,Lon,1,,650ml,75500,75500,,https://kingfoodmart.com/bia-co-con/bia-premium-5-sapporo-650ml-1-lon,,2025-11-23,SAPPORO_650ML_1
kingfoodmart,loc-bia-4-7-becks-ice-330ml-6-lon,Lốc bia 4.7% Beck's Ice 330ml (6 lon),,loc bia 4 7 beck s ice 330ml 6 lon,Lon,6,,330ml,81000,81000,,https://kingfoodmart.com/bia-co-con/loc-bia-4-7-becks-ice-330ml-6-lon,,2025-11-23,330ML_6
